out_action,D0,D1,D2,D3,D4,D5
3,310.4923269,-9.685765863,-1.080596152,-0.078998525,-0.461023093,0.025480878
19,1932.425864,-420.024414,1.358662364,0.087688384,-0.165623434,-0.000523239
7,1395.934939,-406.5715256,1.084831543,-0.169724883,-0.796069545,0.028240816
1,1281.999214,-314.6168446,-1.457541674,-0.035253881,0.8493469,0.04974627
1,291.6226295,-44.8953577,-0.180546969,0.001574648,-0.071083808,-0.001352021
20,1798.423594,-385.6042094,0.314955768,0.227953032,-0.087683222,-0.060359936
7,1322.697243,-362.1073178,0.431356477,-0.057892585,-0.099483856,0.009085218
1,1200.737285,-220.7059673,-3.04712543,0.083070481,0.920554877,-0.003024543
17,199.7345521,36.91925954,-1.187381271,0.141440554,-0.001940346,-0.06089136
18,1745.050135,121.1053624,1.499574531,0.199061215,0.062893328,-0.03840884
23,1150.888176,143.7881514,0.283730901,-0.052416499,-0.126647825,0.001510959
23,286.6549854,33.35471116,0.165159922,-0.011373365,-0.178357509,0.01654676
5,2043.367273,-90.76131286,0.286617259,0.191728058,0.086594575,0.007917267
6,1594.155504,-48.65786679,0.122682764,0.009192664,0.029065551,0.008584675
16,1172.573626,-12.08444256,0.183216323,-0.005495699,-0.004801806,0.007663961
6,317.2169547,-17.68824292,-0.682887787,-0.012183563,-0.258946143,0.062938456
2,1941.877623,-354.0680537,1.399387359,0.087367636,-0.14247891,-0.000220064
1,1272.648863,-258.3161168,0.719641754,-0.034992857,-0.120494911,0.001540549
1,392.8387986,-70.90158109,-0.078164524,0.001153023,0.026203171,-0.000644856
5,1969.204673,-48.69942793,0.603747098,0.126250786,0.426288175,0.001025626
5,1519.870716,-6.622513672,0.4453205,-0.056501983,0.372646834,0.001936358
10,1070.637681,32.97916321,0.423921843,-0.055580845,0.363388542,0.001100588
23,406.9454091,55.10521827,-0.174696732,-0.1059367,0.546798961,0.040449122
11,1821.477682,90.70074561,0.262824198,0.231653831,0.209244089,-0.036952823
23,1237.957019,130.5361989,-0.682030588,-0.020162636,0.072098141,-0.005074146
10,361.9747688,11.72239141,-0.833377675,-0.001199485,-0.160235452,-0.003638653
13,1911.712276,-492.8518437,1.391253748,0.087175623,-0.174580323,-0.000247808
7,1443.498956,-452.181503,1.372045334,-0.190161186,-0.186585311,0.038730294
1,1309.651,-311.1966064,-2.011272695,-0.044186499,0.843611563,0.052538516
1,307.8476671,-49.32271995,-0.114333217,0.000656966,-0.091734378,-0.000815383
18,2030.159802,76.50373164,0.763309841,0.050247527,-0.207004834,0.01184596
22,1435.997843,99.18652055,-0.452533788,-0.201230187,-0.396545987,0.051765759
9,239.4316538,45.30148398,-1.539754985,-0.149598131,-0.258895068,0.072096773
19,1966.797264,-419.2493078,0.871412353,0.20553993,-0.183627389,-0.039373053
21,1431.471433,-405.8320911,0.624702173,-0.038606828,-0.609322351,0.012948295
1,1241.703645,-231.8412339,-3.369166584,0.009532698,0.81275583,0.040217117
10,225.7036426,11.65048059,-0.576797399,0.118360148,-0.112871361,-0.039477788
11,1835.309246,90.65274116,0.24090574,0.076290358,0.01462443,5.93E-05
23,1251.788583,130.4881944,-0.703949046,-0.175526109,-0.122521518,0.031937929
10,375.8063326,11.67438695,-0.855296133,-0.156562958,-0.354855111,0.033373422
16,1644.436693,-49.70305073,0.440760407,0.125681901,0.059123074,0.000651711
3,788.9546776,-51.2919246,-0.493981725,-0.077597568,-0.299951402,0.055885777
11,238.6105227,-8.457071996,0.026562351,-0.021002933,0.088418184,0.002478121
1,1697.262049,-298.6421638,0.771375354,0.120142921,-0.018354439,-0.000337355
2,825.6036406,-79.67676269,-0.766903504,0.034699077,0.164908101,-0.001247695
2,141.6168456,-14.22976175,-0.105419079,0.002179278,0.057443076,-0.001558516
10,1792.210391,81.26447812,0.056905073,0.095766616,0.240501451,0.008419787
23,1133.609843,110.2066374,-0.739392125,-0.1359401,0.414761536,0.047616929
11,251.3214802,-3.259964507,-0.410181483,-0.13477724,-0.167251564,0.044010911
18,1953.508657,154.9487962,1.260983703,-0.032600097,0.26691316,0.049885001
23,1359.346699,177.6315851,0.045140073,-0.284077811,0.077372007,0.0898048
23,495.1135078,67.19814494,-0.073430906,-0.243034677,0.025662323,0.104840602
1,2019.265885,-368.3852868,1.234418314,0.004125514,0.235501567,0.042662824
1,1147.607477,-149.4198857,-0.303860544,-0.08131833,0.418764107,0.041752483
16,241.6689739,15.57087703,-0.189419931,-0.082943439,0.377465431,0.042689362
19,2144.386505,-410.5714418,0.353326016,0.162626081,-0.086421967,0.001058818
14,1607.895581,-397.1185533,0.079495194,-0.094787186,-0.716868077,0.029822872
1,1484.019961,-292.9373835,-2.831610777,0.05227243,0.950912715,0.0504344
4,486.2782718,-24.13174507,-1.170085824,0.076315054,0.000862815,0.000353378
18,1674.008806,96.86984646,0.115369202,0.164315428,0.37584206,-0.003569098
23,1083.536626,129.1031981,-1.387816963,-0.121425336,0.174137664,0.022884657
4,228.8019156,3.130351444,-1.328469584,-0.076894924,0.216062471,0.030393704
2,1821.719471,-297.7687297,0.791957224,0.118631105,-0.182200715,0.000120341
1,1152.519765,-202.1248984,0.102501823,-0.003460076,-0.157661095,0.001731071
2,272.310058,-15.21659857,-0.682648277,0.032368359,-0.014642447,-0.000282444
18,1678.006622,118.3461024,1.287924787,0.123012323,0.120360569,-0.014498402
23,1083.844664,141.0288913,0.072081157,-0.12846539,-0.069180584,0.025421397
23,219.6114728,30.59545111,-0.046489822,-0.087422257,-0.120890267,0.040457199
10,2040.845347,142.7467063,0.247098722,-0.0023027,0.053493723,0.014836654
23,1382.244799,171.6888656,-0.549198477,-0.234009416,0.227753808,0.054033796
23,499.9564363,58.2222637,-0.219987835,-0.232846556,-0.354259292,0.050427779
2,2050.212289,-267.8866256,0.448103668,0.05022999,-0.049244163,0.0268424
1,1381.012583,-172.2427943,-0.241351733,-0.071861191,-0.024704543,0.02845313
10,500.8028757,14.66550552,-1.026501833,-0.036032757,0.118314105,0.026439616
6,1640.344763,-282.4358808,1.053525742,0.11532851,-0.108648391,0.003645904
1,1215.676069,-242.7977551,0.942505086,-0.080635368,-0.206644213,0.002508421
2,347.1012564,-31.16399457,-0.472528269,0.029780565,0.075739138,0.002829103
10,1788.097748,28.19908357,0.952562167,0.208042619,0.219908259,-0.011537212
16,1129.4972,57.14124287,0.156264968,-0.023664097,0.394168344,0.02765993
17,261.942335,10.4638022,0.128764027,-0.022914619,0.019244899,0.030925888
5,1948.304604,-351.4171504,0.077187312,0.111642609,-0.025266426,0.020510262
6,1499.092835,-309.3137043,-0.086747183,-0.070892785,-0.08279545,0.02117767
7,1077.510957,-272.7402801,-0.026213623,-0.085581147,-0.116662807,0.020256956
2,902.899315,-92.89318552,-3.690806156,-0.00762636,1.013671684,0.062074153
11,139.0482739,15.62156734,-1.020722374,-0.003089055,0.105859123,0.016258216
16,1864.757778,108.7336944,0.812635372,0.159946548,-0.247039456,-0.032472027
23,1009.275762,107.1448205,-0.12210676,-0.04333292,-0.606113932,0.02276204
9,147.8605389,22.05121814,-0.735045914,-0.051582157,-0.619084733,0.020560854
19,2001.484208,-462.7169642,0.847474558,0.138284779,0.041687898,0.006987095
14,1466.158377,-449.2997476,0.600764378,-0.105861979,-0.384007063,0.059308442
1,1266.315244,-257.860691,-3.27714294,-0.038690972,1.038388353,0.077916667
3,252.215133,-13.05275226,-0.607332524,0.051188583,0.114268307,0.006829952
2,1632.235704,-207.9365132,0.793832449,0.119637961,-0.044269125,-6.47E-07
2,963.035998,-112.2926819,0.104377048,-0.00245322,-0.019729505,0.001610083
2,291.0066798,-33.48101098,0.012110874,-0.000257835,-0.001783583,0.000181733
10,2029.223864,70.57988016,0.951522358,0.004737922,0.156727024,0.023815541
16,1369.034251,102.2479045,0.155988347,-0.209124995,0.317066233,0.067468966
23,503.9396984,63.50960647,0.047849919,-0.202078666,-0.011599915,0.080232127
4,1792.874806,-138.3653045,0.20032342,0.22581325,0.14133799,-0.041108051
6,1296.909627,-88.7404813,-0.107482414,0.061569145,0.072508009,-0.041164329
6,870.8956308,-54.31116843,0.111194742,0.025642318,0.059558704,-0.039448256
11,450.4988662,-16.7510071,0.09777158,0.028348516,0.051548298,-0.04123698
6,2205.534598,-172.2340024,0.239689861,0.146903699,0.016084261,-0.017535128
5,1780.865903,-132.5958767,0.128669206,-0.04906018,-0.081911561,-0.018672611
6,1332.668535,-92.51761607,0.068811415,-0.035250074,-0.050855153,-0.017149761
5,910.9472561,-56.01587064,0.133858341,-0.049939644,-0.074616179,-0.018074778
11,462.5698152,-15.83290022,0.068727064,-0.035256212,-0.049551599,-0.017146792
10,1722.359165,5.753282555,-0.029326101,0.211820115,0.019400682,-0.017929716
16,1062.169552,37.4213069,-0.824860112,-0.002042803,0.17973989,0.02572371
5,197.0749994,-1.316991133,-0.93299854,0.005003526,-0.148926257,0.03848687
2,1856.245237,-292.0627832,0.364949089,0.160588762,-0.199489538,0.001456782
1,1187.016477,-196.3108462,-0.314796516,0.038228269,-0.177505539,0.003217395
4,307.2064129,-8.896310515,-1.112602794,0.074374149,-0.030807457,0.00103199
12,1688.017771,-497.862198,1.648614627,0.085122254,-0.093118924,0.001635851
14,1164.506725,-464.0077249,1.405202796,-0.17185372,-0.369912553,0.03681654
1,942.385595,-244.6959534,-2.713271937,-0.015233426,0.94830773,0.045758137
18,2127.532612,135.9623358,1.019656133,0.07055559,0.445103516,0.031173503
23,1537.060433,168.1956874,-0.483530032,-0.215185173,0.24339912,0.057627258
17,682.3257219,42.22284079,-0.424182653,-0.170654761,0.285323927,0.065136305
2,1707.101239,-272.6756152,0.22417364,0.152512796,-0.248095991,-0.006953175
1,1037.872478,-176.9236782,-0.455571965,0.030152304,-0.226111992,-0.005192562
3,158.0624142,10.49085747,-1.253378243,0.066298183,-0.07941391,-0.007377967
10,1916.245933,-117.5624769,0.431440381,0.184373566,0.155598153,-0.035182654
5,1256.056319,-85.89445256,-0.36409363,-0.029489351,0.315937362,0.008470772
4,787.0083492,-53.75373755,0.238983803,0.003577883,0.047208379,-0.035710524
10,293.3868711,-8.059190316,0.111118995,0.020423088,0.110963129,-0.035510725
2,1997.73629,-323.0548918,0.845226151,0.118673612,0.032983523,0.000815941
1,1328.50753,-227.3029548,0.165480546,-0.003686881,0.054967522,0.002576554
2,448.6974656,-39.88841913,-0.632325732,0.032458999,0.201665604,0.000391149
3,1843.662693,-202.7338886,0.625454837,0.140890261,0.083382022,0.002928716
2,1284.359281,-137.993282,0.069627843,-0.001632387,0.115258602,0.001618719
6,611.881338,-56.07607748,-0.13476767,0.020520139,0.124087242,0.003436085
3,167.4382502,-25.73637007,0.473699578,-0.053355187,-0.048432852,-8.86E-05
3,1910.1415,-183.1088329,0.306674452,0.164354592,0.057689166,-1.57E-05
3,1350.838088,-118.3682263,-0.249152542,0.021831945,0.089565746,-0.001325688
5,785.7196906,-66.15592465,-0.185252028,0.020160077,0.048338431,7.79E-06
4,331.7870757,-30.97892522,0.099244466,-0.016307749,-0.02697254,-0.001033746
4,1959.098862,-130.4033517,0.283479384,0.165126965,0.063260975,-0.000680837
10,1463.133684,-80.77852842,-0.024326449,0.00088286,-0.005569006,-0.000737115
6,796.3121965,-63.99754707,-0.473646298,-0.067270764,0.140833195,0.038942468
4,349.3241642,-32.79365256,0.114511999,-0.028765269,-0.056466405,-0.004318538
10,1894.208828,-30.91970042,0.735898677,0.120881371,0.019548031,-0.00086031
16,1234.019215,0.748323922,-0.059635334,-0.092981546,0.17988724,0.042793116
2,368.9246623,-37.98997411,-0.167773762,-0.085935218,-0.148778908,0.055556276
2,1992.147599,-321.9449898,0.860389086,0.118346587,0.025701864,0.000989798
1,1322.947893,-226.3011586,0.170933685,-0.003744594,0.050241485,0.002600528
2,442.7381856,-39.39285873,-0.614216414,0.032083841,0.193260133,0.000587013
19,2151.860396,-473.6397658,1.486839164,0.08623531,-0.155347438,0.000480624
14,1615.369472,-460.1868773,1.213008342,-0.171177957,-0.785793549,0.029244679
1,1491.493852,-356.0057075,-1.698097629,-0.024118341,0.881987244,0.049856207
1,493.7521627,-87.20006908,-0.036572676,-7.57E-05,-0.068062657,-0.000224816
19,1948.295006,-431.3814873,1.364310125,0.08757609,-0.169418076,-0.000472425
14,1411.804082,-417.9285988,1.090479303,-0.169837177,-0.799864186,0.028291629
1,1287.928462,-313.747429,-1.820626668,-0.022777561,0.867916606,0.048903157
1,290.1867728,-44.94179058,-0.159101715,0.001265063,-0.082133294,-0.001177865
13,1754.598223,-432.2241491,0.334474338,0.145904547,-0.288266958,-0.00369824
7,1286.384903,-391.5538084,0.315265924,-0.131432262,-0.300271946,0.035279862
1,1152.536947,-250.5689118,-3.068052105,0.014542425,0.729924928,0.049088084
3,150.7336141,11.30497463,-1.171112627,0.05938589,-0.205421013,-0.004265815
19,1897.816393,-421.1349463,1.316972385,0.088370807,-0.154389695,-0.000880277
14,1361.325468,-407.6820579,1.043141563,-0.16904246,-0.784835805,0.027883778
1,1237.449848,-303.500888,-1.867964408,-0.021982844,0.882944987,0.048495306
1,239.7081593,-34.69524961,-0.206439455,0.00205978,-0.067104914,-0.001585717
18,1949.048086,154.0519655,1.29727745,0.201724519,0.231588753,-0.044760983
23,1354.886128,176.7347544,0.08143382,-0.049753194,0.0420476,-0.004841184
23,490.6529366,66.30131417,-0.037137159,-0.00871006,-0.009662083,0.010194617
19,2023.501931,-447.405806,1.436124327,0.086625756,-0.174809415,0.000109394
14,1487.011007,-433.9529175,1.162293505,-0.170787511,-0.805255525,0.028873449
1,1363.135387,-329.7717477,-1.748812466,-0.023727896,0.862525268,0.049484977
1,365.3936977,-60.96610928,-0.087287513,0.000314729,-0.087524633,-0.000596046
4,1724.846202,-534.9887177,1.516373222,0.0864042,-0.075939331,0.000632429
7,1229.167766,-485.4912012,1.208188624,-0.077803941,-0.138239427,0.000619529
1,992.9769939,-249.6414178,-2.648849565,-0.015272771,0.960952712,0.033729194
1,1651.985708,-271.567886,0.318601051,0.163959328,0.058152016,0.000332777
3,780.8511679,-51.98422339,-1.224346246,0.078584002,0.243013597,-0.000612214
4,197.041544,-16.45161793,-0.050336987,0.015960912,-0.004385263,0.0030736
1,1860.031392,-359.3824412,-0.492275745,0.214120792,-0.020698327,-0.037187689
5,988.896852,-139.7987785,-2.035223042,0.128745466,0.164163254,-0.038132681
14,497.3820655,-118.031894,-0.490996032,0.014117021,-0.149236312,-0.025642071
9,358.7002923,24.24251451,-4.120463099,0.037244861,0.980015244,0.032186954
1,1761.095375,-299.0453836,0.600166469,0.141146132,-0.098753812,0.002223278
2,889.9608342,-79.46172092,-0.942780828,0.055770806,0.086107769,0.001278287
3,206.0562625,-13.65777723,-0.285601196,0.023366166,-0.020085188,0.000880327
6,1770.672214,-310.5847881,0.425744748,0.091460186,0.081905781,0.034372137
6,1346.003519,-270.9466625,0.314724092,-0.104503692,-0.016090041,0.033234654
7,925.8153694,-233.781975,0.324533542,-0.106306623,-0.005865833,0.034445964
3,751.750414,-53.72505038,-3.356658289,-0.023536454,1.117098862,0.081203111
13,109.7010055,-13.3319692,0.201908473,-0.06240193,-0.040518663,0.040596848
18,2017.564595,168.3629585,1.132805406,0.147103485,0.175199569,-0.011717161
23,1423.402636,191.0457475,-0.083038223,-0.104374228,-0.014341584,0.028202638
23,559.1694452,80.61230726,-0.201609203,-0.063331095,-0.066051267,0.043238439
4,1660.634808,-551.0763481,1.733442069,0.084312374,-0.117414846,0.002244158
14,1164.956372,-501.5788316,1.425257471,-0.079895767,-0.179714942,0.002231258
1,904.7066423,-232.8647856,-2.908574051,-0.06161845,0.9193085,0.05470717
1,1801.459627,-352.1204467,1.656574447,0.084024042,-0.216839582,0.001829034
2,930.3250866,-132.5367841,0.113627149,-0.001351284,-0.031978001,0.000884043
1,246.4205149,-66.73284036,0.770806782,-0.033755924,-0.138170957,0.000486083
1,1631.375964,-357.575692,1.444607349,0.086794253,-0.145383326,0.000140685
1,759.7175562,-138.6102909,-0.093671509,0.001350409,0.037879214,-0.000769655
4,1732.230755,-535.6639736,1.498080279,0.086647867,-0.071465556,0.00050562
7,1236.265577,-486.0391504,1.190274445,-0.077596238,-0.140295538,0.000449342
1,1000.432991,-251.5101614,-2.672027805,-0.008351918,0.960481999,0.039413179
3,1759.475768,-271.4786669,0.488650092,0.142544819,0.193524951,0.000482678
1,1200.172357,-206.7380602,-0.067176902,2.22E-05,0.225401532,-0.000827319
3,320.036065,-13.36295131,-1.002450062,0.056493766,0.363914942,-4.88E-05
10,1874.746343,-39.07362536,0.756114,0.073163883,0.087819103,0.007797574
9,1216.145796,-10.13146606,-0.040183199,-0.158542833,0.262079189,0.046994716
10,372.3829169,3.391605919,-0.225275025,-0.142370374,0.005452965,0.051996762
6,2074.872748,-190.5990297,0.184385911,0.193718321,-0.041693692,0.003650569
5,1650.204053,-150.960904,0.073365255,-0.002245557,-0.139689514,0.002513086
5,1202.006686,-110.8826433,0.013507464,0.011564548,-0.108633105,0.004035936
3,753.0744051,-71.5243468,0.004203628,0.011916599,-0.106955872,0.003701767
6,193.4866624,-11.72011475,-0.342110562,0.05045623,-0.020377122,0.002959962
10,1968.508108,-28.50798988,0.598486199,0.14163495,0.002981233,0.002227081
16,1308.318495,3.160034462,-0.197047812,-0.072227967,0.163320442,0.045880507
3,443.2239423,-35.57826357,-0.305186239,-0.065181639,-0.165345706,0.058643667
5,2028.087984,-328.9782391,1.138394717,0.114971851,0.048547131,0.004754809
1,1578.754027,-286.9013249,0.979968119,-0.067780918,-0.00509421,0.005665542
5,706.8748811,-76.72487799,-0.385964646,0.029377999,0.230117886,0.003954729
2,215.7999338,-54.76674091,1.137440302,-0.0845327,-0.079830392,0.016018961
10,2055.46494,47.54353465,0.988379858,-0.00796261,-0.00954317,0.024054442
16,1396.864393,76.48569396,0.19208266,-0.239669326,0.164716915,0.063251584
16,529.3095277,29.80825329,0.164581718,-0.238919848,-0.21020653,0.066517541
19,1976.789848,-431.9732363,-0.02395953,0.180178251,0.228535335,-0.011687177
7,1441.464018,-418.5560197,-0.27066971,-0.063968507,-0.197159627,0.040634171
1,1264.489899,-255.577542,-3.66537733,0.069382578,1.264244684,0.025876083
4,258.2008854,3.466049656,-1.517019732,0.09354493,0.309467232,-0.012144622
5,1657.183555,-310.9096886,1.386763155,0.087603216,-0.132644866,-0.000332227
1,1207.971787,-268.8062425,1.222828661,-0.094932177,-0.19017389,0.000335181
1,336.0626367,-59.62002073,-0.132348102,0.001936028,0.047594117,-0.001093523
5,1929.535003,-95.95159618,0.097718986,0.200440518,0.245911063,-0.044068697
5,1480.201046,-53.87468193,-0.060707612,0.017687749,0.192269722,-0.043157965
6,1030.968011,-14.27300504,-0.082106269,0.018608887,0.18301143,-0.043993735
17,608.927444,22.13897262,-0.009520161,0.003782667,0.157666519,-0.044725547
18,1942.511139,168.4235338,0.386241981,0.022231276,-0.46382326,0.011366284
23,1352.03896,200.6568855,-1.116944184,-0.263509487,-0.665527656,0.037820039
24,497.304249,74.68403881,-1.057596805,-0.218979076,-0.623602848,0.045329086
13,1727.031958,-407.8250837,-0.294767278,0.205422124,0.002494762,-0.040909771
14,1258.818638,-367.1547429,-0.313975693,-0.071914685,-0.009510225,-0.001931668
1,1126.501305,-227.7745802,-3.898458425,0.050291459,1.018257447,0.023178323
11,121.0121464,31.5727973,-1.788666462,0.118761042,0.081584301,-0.041386165
3,1855.175729,-274.8512746,0.277352322,0.163697617,0.168398866,-0.000539279
1,1295.620864,-210.4173832,-0.269600565,0.020912435,0.195123792,-0.001681092
4,415.7800304,-17.05168616,-1.2113816,0.077611454,0.338289433,-0.001054
5,1745.646591,-155.9521345,0.164577309,0.182293181,0.076549302,-0.000587089
5,1296.434822,-113.8486884,0.000642814,-0.000242213,0.019020278,8.03E-05
4,847.2846922,-74.33916322,-0.015942421,0.000491846,0.012360028,-0.000545938
5,352.1769499,-28.39977333,-0.147267991,0.018076436,0.030150732,-0.000673263
